GEMMID,KernelID,EFF,us
17,6,0.978576,63.49
17,41,0.500718,124.08
17,55,0.720219,86.26
17,52,0.737374,84.25
17,35,0.684717,90.73
17,15,0.530897,117.02
17,87,0.238296,260.71
17,66,0.52,119.47
17,59,0.355498,174.76
17,63,0.700882,88.64
17,46,0.841976,73.79
17,88,0.88674,70.06
17,5,0.570872,108.83
17,28,0.687845,90.32
17,94,0.356386,174.32
17,90,0.779051,79.75
17,53,0.729845,85.12
17,68,0.74403,83.5
17,57,0.669669,92.77
17,40,0.572768,108.47
17,99,0.270457,229.71
17,50,0.873838,71.1
17,24,0.403439,153.99
17,42,0.470568,132.02
17,10,0.943786,65.83
17,3,0.921129,67.45
17,81,0.537501,115.58
17,98,0.942613,65.91
17,9,0.899023,69.1
17,31,0.450445,137.92
17,25,0.482086,128.87
17,21,0.517374,120.08
17,85,0.573796,108.27
17,19,0.497976,124.76
17,4,0.496091,125.23
17,75,0.704917,88.13
17,96,0.56766,109.44
17,80,0.483979,128.37
17,1,0.798855,77.77
17,30,0.383099,162.17
17,27,0.570392,108.92
17,51,0.425583,145.98
17,56,0.482103,128.87
17,37,0.473908,131.09
17,58,0.703224,88.35
17,62,0.705833,88.02
17,16,0.607741,102.23
17,89,0.160581,386.89
17,76,0.868352,71.55
17,92,0.656775,94.59
17,47,1.0,62.13
17,49,0.741458,83.79
17,69,0.699849,88.77
17,43,0.893985,69.49
17,33,0.402115,154.5
17,44,0.553688,112.21
17,60,0.57026,108.94
17,77,0.211159,294.22
17,84,0.785363,79.11
17,78,0.446877,139.02
17,7,0.854109,72.74
17,97,0.392166,158.42
17,71,0.471647,131.72
17,2,0.908321,68.4
17,12,0.868228,71.56
17,70,0.957564,64.88
17,79,0.513671,120.95
17,67,0.826485,75.17
17,22,0.425519,146.0
17,65,0.122374,507.68
17,38,0.864319,71.88
17,91,0.588581,105.55
17,14,0.370496,167.68
18,48,0.789825,4.56
18,43,0.468283,7.69
18,95,0.748901,4.81
18,51,0.73267,4.91
18,24,0.631255,5.7
18,50,0.570659,6.31
18,4,0.906925,3.97
18,1,0.893249,4.03
18,32,0.74782,4.81
18,14,0.786972,4.58
18,17,0.760369,4.74
18,41,0.385797,9.33
18,85,0.76283,4.72
18,59,0.243652,14.78
18,62,0.897889,4.01
18,86,0.898391,4.01
18,8,0.880785,4.09
18,10,0.612189,5.88
18,70,0.822712,4.38
18,31,0.810733,4.44
18,56,0.714271,5.04
18,89,0.862327,4.18
18,60,0.635014,5.67
18,35,0.957037,3.76
18,20,0.500884,7.19
18,21,0.708351,5.08
18,2,0.484123,7.44
18,12,0.863199,4.17
18,22,0.433057,8.31
18,37,0.864034,4.17
18,15,0.585276,6.15
18,68,0.475162,7.58
18,94,0.356835,10.09
18,74,0.701554,5.13
18,9,0.482531,7.46
18,92,0.401687,8.96
18,34,0.278578,12.92
18,65,0.947465,3.8
18,28,0.597124,6.03
18,71,0.712062,5.06
18,11,0.987906,3.64
18,13,0.874606,4.12
18,45,0.750433,4.8
18,73,0.798811,4.51
18,98,0.795476,4.53
18,63,0.873313,4.12
18,58,0.322949,11.15
18,61,0.382236,9.42
18,44,0.53359,6.75
18,3,0.410845,8.76
18,40,0.153653,23.43
18,33,0.774769,4.65
18,88,0.82759,4.35
18,42,0.721692,4.99
18,57,0.345178,10.43
18,46,0.479181,7.51
18,6,0.523824,6.87
18,97,0.274229,13.13
18,19,0.867712,4.15
18,52,0.814574,4.42
18,67,0.922573,3.9
18,38,0.397996,9.05
18,0,1.0,3.6
18,39,0.380349,9.47
18,96,0.842529,4.27
18,72,0.78093,4.61
18,69,0.637075,5.65
18,23,0.490756,7.34
18,99,0.584632,6.16
18,55,0.657951,5.47
18,79,0.626693,5.75
18,81,0.759297,4.74
18,53,0.766874,4.7
18,49,0.69252,5.2
18,26,0.397185,9.07
18,82,0.851105,4.23
18,30,0.281955,12.77
18,66,0.424811,8.48
18,77,0.739852,4.87
19,90,0.960807,0.0
19,48,0.3961,0.0
19,7,0.969755,0.0
19,42,0.692719,0.0
19,19,0.596981,0.0
19,91,0.604133,0.0
19,26,0.403835,0.0
19,28,0.587704,0.0
19,89,0.523444,0.0
19,6,0.791496,0.0
19,22,0.20239,0.0
19,62,0.570763,0.0
19,50,0.691056,0.0
19,38,0.874021,0.0
19,84,0.433489,0.0
19,20,0.262294,0.0
19,2,0.757561,0.0
19,70,0.537503,0.0
19,87,0.647879,0.0
19,43,0.741841,0.0
19,54,0.246346,0.0
19,60,0.747613,0.0
19,44,0.811094,0.0
19,81,0.395698,0.0
19,76,0.492705,0.0
19,9,0.779233,0.0
19,67,0.81547,0.0
19,36,0.577435,0.0
19,72,0.76334,0.0
19,24,0.701806,0.0
19,75,0.64173,0.0
19,12,0.513047,0.0
19,16,0.575356,0.0
19,41,0.511033,0.0
19,99,0.72098,0.0
19,86,0.792633,0.0
19,58,0.27666,0.0
19,66,0.660896,0.0
19,10,0.268984,0.0
19,71,0.267752,0.0
19,8,0.864334,0.0
19,92,0.583295,0.0
19,77,0.618126,0.0
19,30,0.492179,0.0
19,18,0.520832,0.0
19,74,0.844345,0.0
19,13,0.823501,0.0
19,53,0.842371,0.0
19,51,0.553279,0.0
19,47,0.715632,0.0
19,68,0.764309,0.0
19,69,0.970176,0.0
19,88,0.755545,0.0
19,0,1.0,0.0
19,23,0.764388,0.0
19,78,0.606355,0.0
19,65,0.524237,0.0
20,47,0.874689,0.0
20,38,0.289626,0.01
20,46,0.458515,0.01
20,54,0.393318,0.01
20,23,0.559349,0.0
20,68,0.555834,0.0
20,34,0.881251,0.0
20,13,0.757359,0.0
20,56,0.440557,0.01
20,84,0.107603,0.02
20,91,0.576691,0.0
20,20,0.893462,0.0
20,17,0.92914,0.0
20,45,0.753036,0.0
20,55,0.455033,0.01
20,0,0.33708,0.01
20,86,0.740864,0.0
20,25,0.937044,0.0
20,14,0.298214,0.01
20,24,0.884781,0.0
20,36,0.74048,0.0
20,5,0.788781,0.0
20,87,0.892978,0.0
20,50,0.476158,0.0
20,53,0.688348,0.0
20,42,0.609239,0.0
20,4,0.115515,0.02
20,88,0.653014,0.0
20,82,0.38944,0.01
20,61,0.829575,0.0
20,93,0.395903,0.01
20,15,1.0,0.0
20,75,0.663515,0.0
20,62,0.678763,0.0
20,63,0.598666,0.0
20,16,0.762368,0.0
20,41,0.930943,0.0
20,48,0.60129,0.0
20,66,0.588992,0.0
20,49,0.938603,0.0
20,89,0.518593,0.0
20,71,0.959442,0.0
20,32,0.968951,0.0
20,97,0.463734,0.01
20,99,0.15584,0.01
20,67,0.176205,0.01
20,52,0.717953,0.0
20,80,0.498137,0.0
20,8,0.593146,0.0
20,7,0.968341,0.0
20,6,0.816388,0.0
20,1,0.610856,0.0
20,51,0.842437,0.0
20,9,0.610895,0.0
20,22,0.710096,0.0
20,57,0.468785,0.0
20,90,0.514313,0.0
20,94,0.776591,0.0
20,3,0.771819,0.0
20,21,0.641911,0.0
20,27,0.3505,0.01
20,98,0.576727,0.0
20,43,0.833061,0.0
20,39,0.971559,0.0
20,30,0.935271,0.0
20,18,0.589539,0.0
20,69,0.879852,0.0
20,31,0.85083,0.0
20,78,0.960927,0.0
20,96,0.624569,0.0
21,89,0.401609,0.15
21,38,0.73984,0.08
21,60,0.818855,0.08
21,52,0.541893,0.11
21,92,0.912823,0.07
21,43,0.533555,0.12
21,56,0.403423,0.15
21,82,0.723656,0.09
21,88,0.847637,0.07
21,1,0.633966,0.1
21,36,0.48173,0.13
21,14,0.723646,0.09
21,19,0.919415,0.07
21,7,0.640222,0.1
21,95,0.874553,0.07
21,4,0.44684,0.14
21,77,0.5216,0.12
21,22,0.380616,0.16
21,64,0.730819,0.09
21,20,0.341934,0.18
21,90,0.378457,0.16
21,50,0.803993,0.08
21,54,0.896634,0.07
21,58,0.695313,0.09
21,70,0.832508,0.07
21,33,0.886486,0.07
21,73,0.261265,0.24
21,81,0.592204,0.1
21,39,0.907109,0.07
21,29,0.71224,0.09
21,83,0.41303,0.15
21,80,0.900396,0.07
21,34,0.571643,0.11
21,11,0.270438,0.23
21,48,0.566541,0.11
21,16,0.640145,0.1
21,27,0.624749,0.1
21,25,0.827064,0.08
21,71,0.770499,0.08
21,3,0.528775,0.12
21,91,0.659784,0.09
21,62,0.573063,0.11
21,66,0.584507,0.11
21,96,0.226994,0.27
21,47,0.642289,0.1
21,35,0.846973,0.07
21,98,0.384902,0.16
21,84,0.575534,0.11
21,44,0.743278,0.08
21,75,0.859636,0.07
21,30,1.0,0.06
21,68,0.751515,0.08
21,41,0.493056,0.13
21,55,0.580376,0.11
21,76,0.337965,0.18
21,24,0.631135,0.1
21,10,0.309757,0.2
21,97,0.458361,0.14
21,23,0.957068,0.06
21,63,0.369408,0.17
21,12,0.602011,0.1
21,17,0.657775,0.09
21,6,0.64077,0.1
21,37,0.60338,0.1
21,93,0.822224,0.08
21,46,0.460952,0.13
21,21,0.232046,0.27
21,79,0.284657,0.22
21,15,0.789404,0.08
21,9,0.843317,0.07
21,5,0.428074,0.15
21,53,0.998555,0.06
21,42,0.436716,0.14
21,2,0.796133,0.08
21,99,0.305499,0.2
21,87,0.816112,0.08
21,0,0.482007,0.13
21,49,0.947692,0.07
21,45,0.620827,0.1
21,28,0.307493,0.2
21,74,0.735078,0.08
21,32,0.58768,0.11
21,86,0.849944,0.07
21,8,0.302246,0.21
21,26,0.87153,0.07
21,85,0.745536,0.08
21,59,0.446195,0.14
22,59,0.503316,101.07
22,72,0.649083,78.37
22,41,0.875849,58.08
22,29,0.699086,72.77
22,71,0.609739,83.43
22,8,0.681072,74.69
22,49,0.795135,63.98
22,36,0.674632,75.4
22,77,0.471402,107.91
22,27,0.534892,95.1
22,67,0.843111,60.34
22,90,0.518823,98.05
22,13,0.834341,60.97
22,95,0.698877,72.79
22,35,0.538763,94.42
22,91,0.661084,76.95
22,9,0.471281,107.94
22,73,0.608639,83.58
22,53,0.475778,106.92
22,55,0.701996,72.46
22,40,0.955104,53.26
22,79,1.0,50.87
22,25,0.650982,78.14
22,84,0.936032,54.35
22,6,0.249953,203.52
22,63,0.472836,107.58
22,74,0.515299,98.72
22,5,0.812549,62.6
22,85,0.74458,68.32
22,81,0.851794,59.72
22,15,0.863075,58.94
22,69,0.647298,78.59
22,57,0.750451,67.78
22,21,0.818324,62.16
22,97,0.159913,318.11
22,93,0.876165,58.06
22,30,0.420125,121.08
22,92,0.769735,66.09
22,1,0.599207,84.89
22,18,0.600823,84.67
22,61,0.608798,83.56
22,65,0.560698,90.72
22,50,0.10539,482.68
22,54,0.592851,85.8
22,62,0.64391,79.0
22,0,0.593049,85.78
22,96,0.769718,66.09
23,39,0.479844,0.05
23,24,0.430675,0.06
23,5,0.292312,0.08
23,74,0.734983,0.03
23,66,0.824169,0.03
23,89,0.774155,0.03
23,43,0.663528,0.04
23,78,0.604395,0.04
23,15,1.0,0.02
23,55,0.331843,0.07
23,58,0.603383,0.04
23,72,0.890724,0.03
23,44,0.21093,0.12
23,36,0.948226,0.03
23,14,0.525835,0.05
23,1,0.903444,0.03
23,63,0.641293,0.04
23,18,0.975501,0.03
23,59,0.962723,0.03
23,19,0.726769,0.03
23,95,0.404664,0.06
23,37,0.926235,0.03
23,71,0.386768,0.06
23,20,0.91197,0.03
23,38,0.66003,0.04
23,62,0.864981,0.03
23,86,0.367993,0.07
23,8,0.754187,0.03
23,92,0.581613,0.04
23,84,0.478728,0.05
23,94,0.370581,0.07
23,97,0.870271,0.03
23,27,0.981254,0.03
23,73,0.579385,0.04
23,91,0.657882,0.04
23,6,0.701057,0.04
23,96,0.420309,0.06
23,80,0.758364,0.03
23,0,0.489121,0.05
23,67,0.426677,0.06
23,22,0.979786,0.03
23,42,0.68832,0.04
23,53,0.6849,0.04
23,61,0.546384,0.05
23,3,0.134576,0.18
23,16,0.592919,0.04
23,88,0.262265,0.09
23,81,0.320238,0.08
23,82,0.87493,0.03
23,50,0.819032,0.03
23,32,0.346295,0.07
23,69,0.734568,0.03
23,35,0.445481,0.06
23,9,0.306789,0.08
23,68,0.806522,0.03
24,96,0.115751,29.37
24,84,0.482314,7.05
24,7,0.952788,3.57
24,30,0.506477,6.71
24,63,0.53424,6.36
24,9,0.448503,7.58
24,72,0.75235,4.52
24,78,0.809866,4.2
24,89,0.184952,18.38
24,4,0.883863,3.85
24,44,0.358619,9.48
24,94,0.375628,9.05
24,53,0.966107,3.52
24,76,0.712394,4.77
24,92,0.428389,7.94
24,10,0.913687,3.72
24,70,0.405297,8.39
24,61,0.696194,4.88
24,16,0.55533,6.12
24,34,0.933942,3.64
24,5,0.850303,4.0
24,13,0.732966,4.64
24,90,0.794666,4.28
24,95,0.748148,4.54
24,64,0.334761,10.16
24,28,0.75786,4.49
24,91,0.67109,5.07
24,55,0.730876,4.65
24,82,0.258716,13.14
24,38,0.781293,4.35
24,29,0.629084,5.4
24,2,0.788607,4.31
24,97,0.881331,3.86
24,3,1.0,3.4
24,25,0.77426,4.39
24,48,0.332893,10.21
24,68,0.405633,8.38
24,35,0.915466,3.71
24,99,0.600746,5.66
24,66,0.955828,3.56
24,24,0.281818,12.06
24,49,0.640749,5.31
24,59,0.392657,8.66
24,73,0.734845,4.63
24,8,0.305569,11.13
24,27,0.577266,5.89
24,56,0.608319,5.59
24,54,0.810692,4.19
24,62,0.724428,4.69
24,93,0.715879,4.75
24,67,0.672173,5.06
24,74,0.72047,4.72
24,58,0.311976,10.9
24,39,0.373052,9.11
24,23,0.640519,5.31
24,22,0.75755,4.49
24,12,0.906744,3.75
24,21,0.809161,4.2
24,52,0.822014,4.14
24,60,0.673637,5.05
24,15,0.732881,4.64
24,14,0.11738,28.96
25,56,0.596266,18.54
25,22,0.935252,11.82
25,65,0.831817,13.29
25,92,0.874257,12.64
25,75,0.849335,13.01
25,35,0.512412,21.57
25,12,0.817529,13.52
25,29,0.98164,11.26
25,38,0.46447,23.8
25,63,0.293929,37.6
25,43,0.828156,13.35
25,6,0.526895,20.98
25,72,0.4903,22.54
25,66,0.807135,13.69
25,67,0.33148,33.34
25,74,0.85103,12.99
25,97,0.907601,12.18
25,54,0.819759,13.48
25,36,0.419224,26.36
25,41,0.56317,19.63
25,49,0.718269,15.39
25,40,1.0,11.05
25,98,0.57853,19.1
25,18,0.727379,15.2
25,5,0.674304,16.39
25,26,0.83075,13.3
25,55,0.961111,11.5
25,86,0.555167,19.91
25,94,0.7744,14.27
25,78,0.253223,43.65
25,93,0.399821,27.64
25,44,0.808261,13.67
25,81,0.657936,16.8
25,21,0.317534,34.81
25,15,0.611367,18.08
25,85,0.358201,30.86
25,71,0.370651,29.82
25,31,0.95156,11.62
25,28,0.378313,29.22
25,14,0.539134,20.5
25,99,0.993527,11.12
25,10,0.554442,19.93
25,76,0.550778,20.07
25,16,0.481718,22.94
25,91,0.962319,11.49
25,48,0.913171,12.1
25,88,0.543756,20.33
25,60,0.65585,16.85
25,42,0.664892,16.62
25,17,0.467478,23.64
25,9,0.856038,12.91
25,53,0.537189,20.58
25,13,0.458997,24.08
25,90,0.680954,16.23
25,32,0.387299,28.54
25,58,0.796585,13.88
25,1,0.589237,18.76
25,73,0.812102,13.61
25,2,0.342342,32.29
25,34,0.366597,30.15
25,70,0.466945,23.67
26,0,0.751721,28.95
26,39,0.806372,26.99
26,89,0.761073,28.59
26,24,0.677918,32.1
26,25,0.54535,39.9
26,88,0.427242,50.93
26,12,0.643072,33.84
26,68,0.741539,29.35
26,58,0.333818,65.19
26,42,0.699626,31.1
26,93,0.896298,24.28
26,7,0.579052,37.58
26,79,0.951608,22.87
26,59,0.439908,49.47
26,76,0.823269,26.43
26,20,0.973237,22.36
26,8,1.0,21.76
26,44,0.595378,36.55
26,81,0.144222,150.88
26,71,0.469494,46.35
26,28,0.828595,26.26
26,82,0.668253,32.56
26,1,0.750464,29.0
26,96,0.448311,48.54
26,35,0.81957,26.55
26,36,0.291918,74.54
26,54,0.702726,30.97
26,98,0.634963,34.27
27,8,0.741175,0.06
27,24,0.603915,0.07
27,97,0.196219,0.22
27,64,0.465343,0.09
27,18,0.843712,0.05
27,93,0.605216,0.07
27,34,0.584716,0.07
27,10,0.401834,0.11
27,22,0.980755,0.04
27,56,0.664478,0.07
27,5,0.512324,0.09
27,35,0.553217,0.08
27,77,0.746775,0.06
27,25,0.527366,0.08
27,96,0.763109,0.06
27,52,0.838505,0.05
27,91,0.834614,0.05
27,81,0.800501,0.05
27,0,0.305643,0.14
27,39,0.594853,0.07
27,88,0.50056,0.09
27,71,1.0,0.04
27,44,0.568406,0.08
27,15,0.9051,0.05
27,43,0.430901,0.1
27,59,0.794821,0.05
27,72,0.511471,0.09
28,25,0.211448,5.72
28,22,0.307083,3.94
28,38,0.473037,2.56
28,39,0.599535,2.02
28,10,0.58299,2.07
28,23,0.913313,1.32
28,30,0.466428,2.59
28,26,0.483823,2.5
28,55,1.0,1.21
28,11,0.671118,1.8
28,31,0.845144,1.43
28,19,0.685706,1.76
28,87,0.582046,2.08
28,71,0.73011,1.66
28,47,0.771912,1.57
28,0,0.440619,2.74
28,61,0.720077,1.68
28,20,0.750857,1.61
28,44,0.490992,2.46
28,12,0.652431,1.85
28,60,0.943204,1.28
28,70,0.789121,1.53
28,50,0.788132,1.53
28,27,0.476792,2.54
28,79,0.738411,1.64
28,48,0.601031,2.01
28,59,0.885177,1.37
28,89,0.487977,2.48
28,80,0.561576,2.15
28,49,0.587297,2.06
28,16,0.443177,2.73
28,40,0.73905,1.64
28,17,0.713307,1.69
28,51,0.660855,1.83
28,41,0.702916,1.72
28,36,0.960181,1.26
28,54,0.565015,2.14
28,97,0.362101,3.34
29,84,0.856341,22.31
29,73,0.708109,26.98
29,10,0.177228,107.78
29,80,0.81609,23.41
29,62,0.441401,43.28
29,71,0.639447,29.87
29,44,0.701361,27.24
29,97,0.763561,25.02
29,26,0.713614,26.77
29,67,0.424228,45.03
29,47,0.648576,29.45
29,38,0.591716,32.28
29,37,0.43704,43.71
29,40,1.0,19.1
29,57,0.764411,24.99
29,59,0.748949,25.51
29,3,0.423954,45.06
29,19,0.846921,22.56
29,79,0.403426,47.35
29,74,0.918328,20.8
29,21,0.245235,77.89
29,45,0.706555,27.04
29,72,0.584982,32.65
29,55,0.519732,36.75
30,46,0.368931,0.6
30,51,0.576059,0.38
30,91,0.71056,0.31
30,65,0.654288,0.34
30,80,0.512174,0.43
30,83,0.469795,0.47
30,56,0.526949,0.42
30,54,0.370152,0.6
30,15,0.374039,0.59
30,13,0.846858,0.26
30,18,0.58564,0.38
30,33,0.999671,0.22
30,74,1.0,0.22
30,14,0.776635,0.28
30,21,0.722397,0.31
30,99,0.304886,0.72
30,52,0.839019,0.26
30,43,0.566102,0.39
30,89,0.547698,0.4
30,31,0.750473,0.29
30,61,0.412568,0.54
30,26,0.558802,0.4
30,88,0.973979,0.23
30,12,0.29601,0.75
30,42,0.44919,0.49
31,25,0.522277,0.0
31,61,0.523194,0.0
31,14,1.0,0.0
31,56,0.809157,0.0
31,10,0.584704,0.0
31,60,0.630626,0.0
31,99,0.541005,0.0
31,12,0.849795,0.0
31,69,0.344279,0.0
31,75,0.568949,0.0
31,27,0.831585,0.0
31,76,0.856346,0.0
31,62,0.580172,0.0
31,38,0.554428,0.0
31,72,0.618028,0.0
31,1,0.280609,0.0
31,74,0.663085,0.0
31,55,0.73692,0.0
31,97,0.753734,0.0
31,96,0.441181,0.0
31,24,0.288127,0.0
31,90,0.297445,0.0
31,58,0.622098,0.0
31,0,0.437843,0.0
31,32,0.91892,0.0
31,52,0.677829,0.0
31,34,0.39449,0.0
31,63,0.615511,0.0
31,22,0.86193,0.0
32,50,0.709549,0.05
32,62,0.850666,0.04
32,6,0.524662,0.07
32,67,0.599039,0.06
32,7,0.771789,0.05
32,65,0.705157,0.05
32,47,0.743219,0.05
32,2,0.897557,0.04
32,72,0.885498,0.04
32,55,0.402826,0.09
32,4,0.723288,0.05
32,64,0.423739,0.09
32,41,0.896492,0.04
32,68,0.863573,0.04
32,98,0.693517,0.05
32,36,0.804027,0.05
32,73,0.566446,0.07
32,42,0.65164,0.06
32,81,0.327998,0.11
32,8,1.0,0.04
32,9,0.676299,0.06
32,91,0.588695,0.06
32,11,0.443775,0.08
32,71,0.69754,0.05
32,14,0.817881,0.05
32,86,0.858731,0.04
32,20,0.568899,0.07
32,94,0.667478,0.06
32,77,0.549494,0.07
32,59,0.323597,0.12
32,24,0.583153,0.06
32,79,0.547515,0.07
32,90,0.829178,0.05
32,35,0.779773,0.05
32,70,0.75819,0.05
32,57,0.700016,0.05
32,19,0.743794,0.05
32,87,0.52221,0.07
32,21,0.602232,0.06
32,89,0.270061,0.14
32,76,0.418522,0.09
32,85,0.645179,0.06
32,84,0.375466,0.1
32,61,0.847423,0.04
32,29,0.76803,0.05
32,33,0.471838,0.08
32,49,0.580731,0.06
32,44,0.575831,0.06
32,93,0.425218,0.09
32,27,0.332489,0.11
32,1,0.461734,0.08
32,25,0.910311,0.04
32,88,0.706819,0.05
32,18,0.331121,0.11
32,0,0.896994,0.04
32,39,0.396675,0.09
32,69,0.833723,0.04
32,53,0.858564,0.04
32,45,0.867392,0.04
32,75,0.445569,0.08
32,83,0.269773,0.14
32,99,0.791786,0.05
32,74,0.523222,0.07
32,16,0.484638,0.08
32,40,0.676651,0.06
32,52,0.799998,0.05
32,96,0.617445,0.06
32,12,0.754429,0.05
32,22,0.210662,0.18
32,28,0.812867,0.05
32,30,0.756686,0.05
32,31,0.450166,0.08
32,38,0.366919,0.1
32,46,0.546001,0.07
33,79,0.877694,1.15
33,63,0.986623,1.02
33,81,0.197224,5.13
33,23,0.528339,1.91
33,48,0.688196,1.47
33,25,0.215928,4.68
33,33,0.280347,3.61
33,90,0.75267,1.34
33,62,0.758271,1.33
33,44,0.639146,1.58
33,43,0.63897,1.58
33,56,0.701808,1.44
33,46,0.403088,2.51
33,20,0.776935,1.3
33,21,0.287145,3.52
33,41,0.722765,1.4
33,2,0.941673,1.07
33,14,0.726035,1.39
33,24,0.933752,1.08
33,74,1.0,1.01
33,39,0.900178,1.12
33,64,0.522924,1.93
33,71,0.704378,1.44
33,37,0.873175,1.16
33,77,0.709082,1.43
33,68,0.779992,1.3
33,22,0.749836,1.35
33,50,0.397745,2.54
33,9,0.98391,1.03
33,94,0.989072,1.02
33,11,0.214102,4.72
33,69,0.817347,1.24
33,51,0.756662,1.34
33,93,0.937573,1.08
33,18,0.736248,1.37
33,89,0.534884,1.89
33,45,0.58727,1.72
33,70,0.560855,1.8
33,8,0.610437,1.66
33,58,0.671492,1.51
33,97,0.912352,1.11
33,6,0.673576,1.5
33,54,0.603554,1.68
33,47,0.724913,1.4
33,52,0.84151,1.2
33,67,0.488835,2.07
33,65,0.577335,1.75
33,99,0.482699,2.1
33,36,0.489077,2.07
33,5,0.12178,8.3
33,86,0.698093,1.45
33,82,0.348717,2.9
33,28,0.915112,1.11
33,83,0.729652,1.39
33,15,0.905804,1.12
33,35,0.615318,1.64
33,75,0.270875,3.73
33,42,0.5353,1.89
33,17,0.611016,1.66
33,1,0.842488,1.2
34,87,0.453877,23.61
34,91,0.779437,13.75
34,88,0.48546,22.07
34,50,0.310278,34.53
34,36,0.785975,13.63
34,68,0.498651,21.49
34,95,0.581642,18.42
34,93,0.786815,13.62
34,72,0.549866,19.49
34,33,0.534639,20.04
34,13,0.765652,13.99
34,15,0.800395,13.39
34,96,0.463242,23.13
34,25,1.0,10.71
34,11,0.291438,36.77
34,71,0.520443,20.59
34,63,0.662396,16.18
34,86,0.742949,14.42
34,16,0.208092,51.49
34,66,0.634885,16.88
34,4,0.741119,14.46
34,60,0.495907,21.61
34,61,0.948663,11.29
34,89,0.694483,15.43
34,14,0.327162,32.75
34,29,0.531849,20.15
34,79,0.471696,22.72
34,49,0.61728,17.36
34,23,0.221614,48.35
34,10,0.900151,11.9
34,8,0.501302,21.37
34,30,0.316484,33.86
34,55,0.709058,15.11
34,47,0.472772,22.66
34,56,0.10159,105.47
34,18,0.343384,31.2
34,65,0.930897,11.51
34,38,0.458884,23.35
34,98,0.464611,23.06
34,2,0.226916,47.22
34,42,0.668129,16.04
34,32,0.909135,11.79
34,77,0.925707,11.57
34,12,0.329256,32.54
34,57,0.643046,16.66
34,76,0.499296,21.46
34,46,0.80838,13.25
34,20,0.712068,15.05
34,78,0.959414,11.17
34,92,0.790032,13.56
34,0,0.574033,18.67
34,9,0.544118,19.69
35,9,0.679781,71.69
35,19,0.820757,59.38
35,74,0.529177,92.09
35,80,0.617955,78.86
35,58,0.564244,86.37
35,96,0.353591,137.83
35,42,0.454691,107.18
35,85,0.725313,67.19
35,13,0.470819,103.51
35,78,0.735761,66.24
35,15,0.27658,176.2
35,7,0.432621,112.65
35,17,0.555734,87.69
35,25,0.47818,101.92
35,10,0.728503,66.9
35,23,0.431765,112.87
35,11,0.253572,192.19
35,83,0.716402,68.03
35,0,0.436055,111.76
35,55,0.541447,90.01
35,29,0.776324,62.78
35,26,0.697023,69.92
35,6,0.925888,52.63
35,92,0.341867,142.55
35,49,0.842221,57.86
35,41,0.775368,62.85
35,67,0.698099,69.81
35,24,0.961285,50.7
35,60,0.800256,60.9
35,86,0.83725,58.21
35,63,0.4491,108.51
35,84,0.651506,74.8
35,71,0.805516,60.5
35,36,0.899775,54.16
35,88,0.986493,49.4
35,56,0.4845,100.59
35,68,0.701285,69.49
35,32,0.94995,51.3
35,81,0.811866,60.03
35,5,0.742272,65.65
35,82,0.18393,264.96
35,12,0.834753,58.38
35,16,0.895309,54.43
35,99,0.719166,67.76
35,34,0.850449,57.3
35,66,0.697741,69.85
35,95,0.274788,177.35
35,44,0.662298,73.58
35,65,0.488557,99.75
35,52,0.59174,82.36
35,48,0.907884,53.68
35,4,0.620521,78.54
35,53,0.957123,50.92
35,59,0.597799,81.52
35,20,0.641142,76.01
35,14,0.704971,69.13
35,76,0.277554,175.58
35,70,0.552342,88.23
35,40,0.414084,117.69
35,37,0.235672,206.79
35,18,0.803365,60.66
35,38,0.961993,50.66
35,90,0.522075,93.35
35,62,0.863506,56.44
35,39,0.967572,50.37
35,91,0.807485,60.35
35,27,0.850777,57.28
35,57,0.692155,70.41
35,22,0.95355,51.11
35,69,0.54386,89.61
35,51,0.179495,271.51
35,54,0.921428,52.89
35,61,0.254048,191.83
35,45,0.528821,92.16
35,21,0.510295,95.5
35,8,0.477461,102.07
35,64,0.372079,130.98
35,73,0.700604,69.56
35,2,0.40394,120.65
35,1,0.445789,109.32
35,93,0.676308,72.06
35,89,0.71791,67.88
35,46,0.821996,59.29
35,97,1.0,48.73
35,94,0.861668,56.56
35,28,0.408758,119.22
35,43,0.566401,86.04
35,47,0.558633,87.24
35,87,0.745244,65.39
35,79,0.449782,108.35
35,33,0.874285,55.74
35,50,0.456623,106.73
35,31,0.311854,156.27
35,75,0.636467,76.57
35,98,0.75575,64.48
35,77,0.615397,79.19
35,30,0.724593,67.26
35,35,0.317106,153.68
35,72,0.724888,67.23
36,3,0.358809,0.0
36,48,0.243623,0.01
36,4,0.719581,0.0
36,62,0.147017,0.01
36,11,0.516552,0.0
36,60,0.725426,0.0
36,32,0.227925,0.01
36,69,0.336906,0.0
36,95,0.553941,0.0
36,10,0.744713,0.0
36,31,1.0,0.0
36,80,0.193227,0.01
36,12,0.465211,0.0
36,58,0.543282,0.0
36,98,0.412514,0.0
36,43,0.48464,0.0
36,30,0.835269,0.0
36,77,0.995896,0.0
36,94,0.60012,0.0
36,97,0.774978,0.0
36,41,0.940356,0.0
36,39,0.496066,0.0
36,70,0.582842,0.0
36,57,0.520541,0.0
36,27,0.708611,0.0
36,52,0.623962,0.0
36,87,0.452634,0.0
36,1,0.797893,0.0
36,16,0.631855,0.0
36,99,0.326096,0.0
